order,P,T,L,ST,m,dgr,M_v=8e+6
0,808804.2763966336,31.284171884169947,3524.402678342055,0.023268822290183813,5.15,-300000.0
1,1603145.9995056125,31.118027766910473,859.4306910718788,0.003898768535340276,5.184422110552764,-120082.82535726202
2,2583754.564789792,31.020040134261947,324.5660978302594,0.0010804760278812187,5.218844221105528,-50302.12660399758
3,3680929.882818979,30.962288631684768,158.5573421170161,0.00041095342701532645,5.253266331658292,-28043.112688836252
4,4854215.431671639,30.92964532243206,90.9588104663561,0.00019180091838343663,5.287688442211055,-17846.083080465607
5,6077546.206402638,30.91392553506503,58.12493641896108,0.00010296361357738371,5.322110552763819,-12627.938289660835
6,7335204.56544393,30.909993346807298,40.08048657847252,6.107828794886828e-05,5.356532663316584,-9699.978941435918
7,8615202.19084506,30.9147638954183,29.24433522675319,3.905111672176502e-05,5.390954773869347,-7831.836125753543
8,9909153.567302575,30.9261144209135,22.28284810493422,2.6455969832940634e-05,5.425376884422111,-6559.533676785973
9,11210277.771552516,30.942624946689914,17.57077057376633,1.8768477645456848e-05,5.459798994974875,-5647.542484980611
10,12513984.654479424,30.963178431596962,14.24314043543075,1.3821181829277784e-05,5.494221105527639,-4960.568021838448
11,13816336.848784989,30.98698589431494,11.81128328366072,1.0497155196385189e-05,5.528643216080402,-4424.239153457551
12,15114235.924897205,31.013438280459045,9.982663884965387,8.181859587168443e-06,5.563065326633167,-3997.3189944530886
13,16405200.0104864,31.042057332190947,8.574181814343072,6.519225383669974e-06,5.59748743718593,-3653.7825074159355
14,17687379.03988925,31.07244187512884,7.466651039287569,5.2935321302010734e-06,5.631909547738694,-3374.3810780289705
15,18958682.401202444,31.104340073838618,6.580633262910545,4.369738354446058e-06,5.666331658291457,-3143.4072943358296
16,20218102.50472353,31.137457009737776,5.860554616503967,3.6594174558038812e-06,5.700753768844222,-2948.60971244562
17,21464489.668615587,31.171588595149753,5.267413394829562,3.1037491609385668e-06,5.735175879396985,-2781.0109412279667
18,22696882.257811163,31.206566023721003,4.77300166413078,2.662373595137465e-06,5.769597989949749,-2634.5146773999463
19,23914529.497392442,31.242242026360103,4.356495967304612,2.3069536686130225e-06,5.804020100502512,-2504.922729509469
20,25116808.909220267,31.278491559271945,4.002285056914847,2.017217354411727e-06,5.838442211055277,-2389.1794329578097
21,26303205.61833227,31.315209280130052,3.698486553316221,1.7783989358622849e-06,5.872864321608041,-2285.082194430978
22,27473313.390476573,31.35230204554743,3.435918157976018,1.5795629938639713e-06,5.907286432160804,-2190.9024997199194
23,28627150.474385533,31.389645064810225,3.20729509361655,1.41243245809322e-06,5.941708542713569,-2105.251252182273
24,29763521.399533648,31.427291841930398,3.007244587772065,1.2709365473652494e-06,5.976130653266332,-2027.1037624860455
25,30883011.882319983,31.465079487742408,2.830976944052371,1.1501027710213262e-06,6.010552763819096,-1955.4944349945815
26,31985268.263521448,31.502982066569515,2.674898930929938,1.0462155183844306e-06,6.04497487437186,-1889.6511467864111
27,33070225.352312103,31.54094841410465,2.536023962249235,9.563136123859689e-07,6.079396984924624,-1828.8983072774165
28,34137803.6217845,31.57893988276429,2.41191280109331,8.780493710687264e-07,6.113819095477387,-1772.6518858849024
29,35187975.74317773,31.616919529321052,2.300544116119319,8.095368057060276e-07,6.148241206030151,-1720.419913258525
30,36220750.99530765,31.65485507316728,2.200234395036722,7.492509147318652e-07,6.182663316582915,-1671.7656024939618
31,37236137.73071455,31.69271990752708,2.109575241284121,6.95949359349364e-07,6.217085427135679,-1626.3178866566502
32,38234199.38474936,31.73048716758524,2.02737480927953,6.486110466309095e-07,6.251507537688442,-1583.7523309036753
33,39215024.00716309,31.768131760354507,1.95262064286381,6.063908869958689e-07,6.285929648241206,-1543.78389562074
34,40178672.98391116,31.805637245636987,1.884456129403527,5.685895229567794e-07,6.32035175879397,-1506.1579653339643
35,41125264.82125255,31.842983522255626,1.822140919390906,5.346185252243918e-07,6.354773869346734,-1470.6713619885004
36,42054923.54366845,31.880153092448865,1.765038218661847,5.039834645554017e-07,6.389195979899498,-1437.130974137312
37,42967764.648180194,31.9171346074749,1.71260010167951,4.7626766668165275e-07,6.423618090452262,-1405.3554917002455
38,43863943.85624865,31.9539119216731,1.66434696287256,4.5111509562537086e-07,6.458040201005026,-1375.2055409654126
39,44743597.02811336,31.990475444248297,1.619862795847817,4.2822259573569914e-07,6.492462311557789,-1346.5562535749677
40,45607125.83120899,32.02677361258047,1.578751847758078,4.0731946366487203e-07,6.526884422110554,-1319.2659378864578
41,46454164.769573964,32.06288614173194,1.54076162191347,3.882054245669216e-07,6.561306532663317,-1293.2501483927178
42,47285167.86203537,32.09875798351604,1.505572034168858,3.706732725026988e-07,6.595728643216081,-1268.404236838385
43,48100373.171057746,32.1343700381555,1.472925024517372,3.545522047283413e-07,6.630150753768845,-1244.6426756566916
44,48899885.64051157,32.169728980995885,1.442607788306719,3.3969842717639436e-07,6.664572864321609,-1221.8932129164584
45,49683933.71062676,32.204820135567225,1.414417296288509,3.2598206041904585e-07,6.698994974874372,-1200.0839473173978
46,50452680.379391424,32.239643177497584,1.388179914922602,3.1329154237328414e-07,6.733417085427136,-1179.1453820256013
47,51206327.206544936,32.274190199966675,1.363736445765116,3.015272601811112e-07,6.767839195979899,-1159.0281463586691
48,51945051.42551154,32.308459711209125,1.340946688861834,2.906023990606494e-07,6.802261306532664,-1139.67417287432
49,52669043.591550596,32.3424485580455,1.319683373495253,2.8043945870379733e-07,6.836683417085427,-1121.0462407290513
50,53378492.22748472,32.37615423752728,1.299832247217785,2.709700338750024e-07,6.871105527638191,-1103.0884880391225
51,54073595.30068871,32.40957351242295,1.281289045630856,2.6213269989008385e-07,6.905527638190955,-1085.7686875507798
52,54754550.789878875,32.442703250503676,1.263959633559194,2.538729736813538e-07,6.939949748743719,-1069.0487552701652
53,55421535.218326636,32.47554502493771,1.24776029516081,2.461423612758548e-07,6.974371859296483,-1052.8893107746808
54,56074785.13583233,32.50808882159423,1.232609575443192,2.38896106598709e-07,7.008793969849247,-1037.266855442206
55,56714445.07230439,32.540343371139144,1.218441607293981,2.32096096281698e-07,7.043216080402011,-1022.1514367768234
56,57340716.039326616,32.57230638508324,1.205191380895196,2.25706776386125e-07,7.077638190954774,-1007.5130841697693
57,57953843.78030252,32.60396521036711,1.192794670341048,2.1969486238163192e-07,7.112060301507539,-993.3296518080309
