order,P,T,L_s,ST,M,a=0.3,M_c=9
0,982995.6341424618,46.52949827491134,83072.28514616565,0.09844162433355526,9.75
1,1267475.1637787323,46.470344952635465,45698.31629225758,0.058117872900953126,9.814070351758794
2,1620099.7045858016,46.41752146083902,26695.49555133982,0.03348343301548515,9.878140703517587
3,2038489.3600206266,46.37280920723813,16424.314503284448,0.019498038138808488,9.942211055276381
4,2517206.546175799,46.33662747485782,10608.121108475994,0.011680228393776419,10.006281407035177
5,3048891.150860273,46.308620450005684,7167.946445154184,0.007254845483033255,10.07035175879397
6,3625545.3536265977,46.28804490682587,5045.807058489456,0.004681972992210771,10.134422110552764
7,4239421.866156544,46.274020689371355,3683.617709042221,0.0031360422167875496,10.198492462311558
8,4883477.7845831895,46.26567146512618,2776.5058626571554,0.0021744532759456715,10.262562814070352
9,5551543.257174969,46.262192110129064,2151.953651429336,0.0015557781716071626,10.326633165829145
10,6238302.182263161,46.26287252956739,1708.8850926430773,0.0011448889140903762,10.390703517587939
11,6939231.039875214,46.26710224653321,1386.0668742357104,0.0008639087537904636,10.454773869346734
12,7650491.1073298715,46.27435913377885,1145.2170687810926,0.0006665879395211708,10.518844221105528
13,8368832.171535943,46.284199637371586,961.6921156965632,0.0005246438113940746,10.582914572864322
14,9091495.988154564,46.296248197509975,819.1983212047963,0.0004202946027474875,10.646984924623116
15,9816143.788264949,46.31018482584926,706.6939905456854,0.00034206572460456956,10.71105527638191
16,10540785.721763441,46.32573701774183,616.5259809191148,0.0002823718047252822,10.775125628140703
17,11263727.772439757,46.34267130178447,543.2809142991042,0.0002360861514256213,10.839195979899497
18,11983524.74951055,46.36078737033789,483.0582453563994,0.00019967239717914913,10.90326633165829
19,12698941.674551964,46.37991234303491,432.99741281122,0.00017064421267973763,10.967336683417086
20,13408920.943596976,46.399897935977016,390.97020051109706,0.00014722399452572602,11.03140703517588
21,14112569.226831755,46.42061174269116,355.3672986302697,0.00012811909298150335,11.095477386934673
22,14809107.357781125,46.441943084140604,324.9583303830119,0.00011237683044464953,11.159547738693467
23,15497883.877705934,46.4637917278607,298.7899030631931,9.928476105272208e-05,11.22361809045226
24,16178351.245559799,46.48606752641591,276.1146194687298,8.830331930520954e-05,11.287688442211055
25,16850024.87474494,46.508696959905365,256.34196601521313,7.901970006931184e-05,11.35175879396985
26,17512509.523964506,46.531611318322064,238.99951378545128,7.111402456007672e-05,11.415829145728644
27,18165472.20555695,46.55475025465838,223.70665168424395,6.433620781137054e-05,11.479899497487438
28,18808634.863736827,46.57806044315828,210.15390092626993,5.848879531641846e-05,11.543969849246231
29,19441768.099378817,46.60149496075082,198.0877512803521,5.341453918160987e-05,11.608040201005025
30,20064692.991286293,46.625009787868215,187.29898402509,4.898713821011098e-05,11.672110552763819
31,20677259.213345136,46.64856847503728,177.61400696843862,4.51044742649924e-05,11.736180904522612
32,21279352.19869548,46.67213775165737,168.88764824969016,4.168328720547932e-05,11.800251256281406
33,21870896.100260884,46.6956854285203,160.9975911384448,3.865519031949226e-05,11.864321608040202
34,22451827.894501183,46.719186338927116,153.8407850864005,3.5963815374358283e-05,11.928391959798995
35,23022119.67746314,46.74261431170133,147.32929862290953,3.356223671898194e-05,11.992462311557789
36,23581754.81678282,46.765949265578975,141.38832154192423,3.141133032556932e-05,12.056532663316583
37,24130739.70254716,46.78917111879728,135.95344738286857,2.9478172848982494e-05,12.120603015075377
38,24669099.79096988,46.81226125946589,130.9691271030326,2.7734963909428216e-05,12.18467336683417
39,25196869.116054837,46.83520445704635,126.38735877669691,2.6158139547942608e-05,12.248743718592966
40,25714095.7533539,46.85798693641043,122.16642336945752,2.4727613959845412e-05,12.31281407035176
41,26220838.56254823,46.88059617464797,118.26991414163214,2.3426191486810514e-05,12.376884422110553
42,26717172.555682573,46.90301904900786,114.66581791054124,2.2239058116326342e-05,12.440954773869347
43,27203170.699652124,46.92524688584471,111.3261885031087,2.1153476542162023e-05,12.50502512562814
44,27678921.031850256,46.947270182105214,108.22630346964137,2.015838634446962e-05,12.569095477386934
45,28144518.13833861,46.96908016248214,105.34428410184051,1.924417191410765e-05,12.633165829145728
46,28600059.55130987,46.990669754771254,102.66076149248356,1.8402450449052537e-05,12.697236180904522
47,29045646.650176447,47.01203350354485,100.15853954666173,1.762589541640237e-05,12.761306532663315
48,29481393.52438673,47.033163258238616,97.82211126681483,1.690803702033397e-05,12.825376884422111
49,29907408.57416014,47.054055619506855,95.63785244240674,1.6243224775151386e-05,12.889447236180905
50,30323802.532304052,47.07470752972427,93.5934496492036,1.5626454586327442e-05,12.953517587939698
51,30730705.186602872,47.095111031680624,91.67768007037225,1.5053254809484237e-05,13.017587939698492
52,31128226.296745695,47.11526651447972,89.88072039648968,1.4519719094957228e-05,13.081658291457286
53,31516494.485594377,47.135169382180415,88.19354666132689,1.4022332278851395e-05,13.145728643216081
54,31895629.629406963,47.15481759342716,86.60791269437227,1.3557948602199128e-05,13.209798994974875
55,32265760.279714864,47.174207861135166,85.11644735926873,1.3123770121786208e-05,13.273869346733669
56,32627010.310050428,47.193339978450936,83.71253033853729,1.2717300371902156e-05,13.337939698492463
57,32979509.859349564,47.21221102426298,82.3899947579494,1.23362729197475e-05,13.402010050251256
58,33323385.114018947,47.23082021317889,81.14326835872711,1.1978655011491301e-05,13.46608040201005
59,33658760.641243786,47.249167697473304,79.96730696793118,1.1642622235759115e-05,13.530150753768844
60,33985764.68747704,47.267252533340205,78.85744653102122,1.1326515042563045e-05,13.594221105527637
