order,P,T,L,ST
60,59715964.42506752,32.697184542309465,1.160240367739379,1.6322884630932728e-07
61,60278252.334794104,32.7276635492617,1.150778828831781,1.5833790829324946e-07
62,60828301.965891525,32.75784688430492,1.141945619845531,1.5369996927912316e-07
63,61366304.95100877,32.78773466288318,1.13370525773296,1.492760872708772e-07
64,61892445.28044799,32.81732719480894,1.126024624081068,1.4512050461708986e-07
65,62406897.938892074,32.84662788696212,1.118874434229357,1.4112331602334809e-07
66,62909852.63289556,32.87563295444096,1.112224734230128,1.3734053654413086e-07
67,63401481.2849882,32.90434731078544,1.106050969898569,1.3373636814720505e-07
68,63882103.76421489,32.93272268742923,1.100312026695356,1.3029640176521996e-07
69,64351578.14875911,32.96086878926515,1.095022352052447,1.2701559375917079e-07
70,64810294.111659594,32.988712026459275,1.090135352585242,1.2388007835595079e-07
71,65258386.282850154,33.01626896837902,1.085636567741059,1.208814114776486e-07
72,65696000.33040858,33.04354792492587,1.081510060005912,1.1803125438550076e-07
73,66123357.50569475,33.07053033694582,1.077732292000505,1.1528129623011614e-07
74,66540581.88415363,33.0972359522457,1.074293050472056,1.1266371387539071e-07
75,66947864.73226431,33.123652756587404,1.07117323734468,1.1013304557017997e-07
76,67345342.45762965,33.14979354148767,1.068362432483512,1.0772161756551828e-07
77,67733184.98529327,33.17565510591431,1.065845931894782,1.0540406025009901e-07
78,68111552.51400109,33.201239655347266,1.063611442984833,1.0317540734056176e-07
79,68480610.65106289,33.226542550079884,1.061645831979081,1.0103029539861766e-07
80,68840494.08136025,33.25157460457701,1.059940715813457,9.896390238982587e-08
81,69191362.48561355,33.27633617990499,1.058485328547148,9.699026512468034e-08
82,69533363.48391761,33.30082726986481,1.057269759779247,9.508658472357667e-08
83,69866644.15879409,33.325050643334976,1.056284989051909,9.32323835127392e-08
84,70191346.9410705,33.34901065581723,1.0555233022922,9.145868637950035e-08
85,70507640.75453559,33.37269354254755,1.054972137531747,8.974408182536976e-08
86,70815622.33763018,33.396128953344395,1.054631559425241,8.810341480567921e-08
87,71115477.32987005,33.41928940309907,1.054486403836791,8.648278648468543e-08
88,71407307.45400874,33.44220064206538,1.054536104306457,8.494616318762703e-08
89,71691260.8066903,33.464855881820604,1.054771887392645,8.345766506016995e-08
90,71967471.9758896,33.48725739125151,1.055187814950364,8.20151192098595e-08
91,72236081.17073287,33.50939895592795,1.05577579769038,8.061574333258056e-08
92,72497199.4775245,33.53129897721204,1.056534651031327,7.92580863014574e-08
93,72750972.66450095,33.552945650946896,1.057455649169922,7.793989428709837e-08
94,72997520.52276191,33.57434446446684,1.058534615328921,7.665907165087398e-08
95,73236963.66691326,33.59550049791053,1.059767622621479,7.541426169582347e-08
96,73469429.99811001,33.61641151681157,1.061149232179905,7.421855840627977e-08
97,73695034.70468129,33.63708423371151,1.062676228522515,7.305528696484127e-08
98,73913900.62620285,33.65751658894871,1.064343521896538,7.192273673935343e-08
99,74126143.29454143,33.677713277711185,1.066147915667193,7.081977789583402e-08
100,74331876.93450361,33.69767523423516,1.068085564116971,6.975955229627262e-08
101,74531221.91614749,33.717387801224056,1.070148898508073,6.871110120063366e-08
102,74724270.63029282,33.736901395336766,1.07234608189605,6.768905326099637e-08
103,74911156.84210677,33.756170911860686,1.074662594669371,6.670559824515655e-08
104,75091976.34879115,33.775208649661536,1.077097963442738,6.574530473632363e-08
105,75266827.42214368,33.794055784601156,1.079658454388738,6.480795005440363e-08
106,75435844.49353771,33.812622405288124,1.082319621433894,6.389088526547273e-08
107,75599101.18939757,33.830996135783444,1.085099019265194,6.300869174002846e-08
108,75756711.36354929,33.849150878582115,1.087987369050714,6.214589888295861e-08
109,75908774.0857455,33.86708273105225,1.090980855566127,6.128786942820222e-08
110,76055386.16769944,33.884808910312834,1.094080763343798,6.046161787822625e-08
111,76196648.63504295,33.90231778142018,1.097281524604498,5.965255709974946e-08
112,76332651.93673517,33.919664457531404,1.100593283359459,5.8860404694548986e-08
113,76463498.15834357,33.936758956702384,1.103992804327247,5.8083239875384276e-08
114,76589269.20906113,33.9536461322634,1.10748805170997,5.733465556553348e-08
115,76710065.89196625,33.9703273771629,1.111076952088424,5.660045643526529e-08
116,76825973.32852888,33.98680537832593,1.114757783795036,5.5866603105755494e-08
117,76937079.6239058,34.003082110963014,1.118528851177203,5.5159279908332143e-08
118,77043472.06224544,34.01915958574421,1.12238848120269,5.446462998795935e-08
119,77145239.20907812,34.035040070681596,1.126335012954774,5.378209686140182e-08
120,77242459.1859577,34.050724446260546,1.130366810994787,5.3124398582649196e-08
121,77335216.65789069,34.066214258946204,1.134482261904173,5.246470106795012e-08
122,77423599.17456456,34.08151191002963,1.138679812226455,5.181558932096483e-08
123,77507680.07502413,34.096619715956656,1.142958418572342,5.1189999723966015e-08
124,77587541.37667689,34.1115395505752,1.147316548044331,5.057405916482287e-08
125,77663255.60023634,34.12627074743395,1.15175255326556,4.996767168006367e-08
126,77734909.21657524,34.14081947872507,1.156265840446348,4.937024278114611e-08
127,77802569.58832695,34.15518406273771,1.16085470195716,4.8781492012458667e-08
128,77866313.12017268,34.16936780116007,1.165518077744819,4.8201110687504785e-08
129,77926210.33389385,34.183372304833334,1.170254892937403,4.764160628442749e-08
130,77982334.02650063,34.19719621552493,1.175063366958726,4.7089710744647536e-08
131,78034757.15533327,34.21084502260356,1.179943194542771,4.6532339176873617e-08
132,78083543.35520256,34.224318776200505,1.1848930513172,4.599490237962128e-08
133,78128768.20878354,34.23761993441137,1.18991193956029,4.545121968801318e-08
134,78170490.35678886,34.250748933715066,1.19499876561376,4.4927064916597755e-08
135,78208785.47268006,34.26371142183565,1.200153415668551,4.442182170197837e-08
136,78243711.80391891,34.27650471565872,1.205373977044574,4.390966588950003e-08
137,78275340.15458432,34.28913626462348,1.210660840488157,4.340340122361844e-08
138,78303718.0035234,34.301593581042354,1.216010088835239,4.29151402059995e-08
139,78328921.63730745,34.31389291396334,1.221424016376309,4.241957481495566e-08
140,78351005.61838248,34.326029364639815,1.226900439350318,4.194165743028049e-08
141,78370032.51835929,34.338007887071434,1.232439340053603,4.146855960673099e-08
142,78386059.59091601,34.349824557944025,1.238038674451478,4.09874772109017e-08
143,78399146.04038204,34.36148697320962,1.243698956668822,4.052345326687585e-08
144,78409349.69357967,34.37299537042493,1.249419134545858,4.006364706577466e-08
145,78416720.9655372,34.38434746881249,1.255197915801348,3.9607908808006205e-08
146,78421321.89924958,34.39554942271245,1.261035370610611,3.915607984099817e-08
147,78423200.98589298,34.40659980129234,1.266930241252596,3.8720452954469737e-08
148,78422414.81221288,34.41750150673505,1.272882219802139,3.8275865018947245e-08
149,78419016.4230734,34.4282547165687,1.278890328476275,3.7834717228367825e-08
150,78413056.07803735,34.438862365426466,1.284954206719033,3.740928242488361e-08
151,78404586.62483297,34.44932584338767,1.291073269663083,3.697446968775204e-08
152,78393649.56922822,34.45964465860256,1.297246608890096,3.655509208514214e-08
153,78380303.38948846,34.469822268947475,1.303473879455062,3.6126067752734576e-08
154,78364591.18289557,34.47985772906428,1.309754102506192,3.5712175102016736e-08
155,78346561.4703395,34.48975569423971,1.316087405242835,3.530085689559451e-08
156,78326265.94713475,34.49951589199922,1.322472736459196,3.489196603209452e-08
157,78303742.04456192,34.50913959972429,1.32890977559832,3.448538871566299e-08
158,78279042.8253662,34.51862756110513,1.335397732940037,3.408100899196936e-08
159,78252204.70208374,34.52798119224346,1.341935923220718,3.36787040962751e-08
160,78223280.71375598,34.53720612990229,1.348525117662497,3.3278404442865014e-08
161,78192302.49044429,34.546295920250486,1.355162920600079,3.287993918424823e-08
162,78159321.97583224,34.55525775895704,1.361850119262282,3.2483253054914355e-08
163,78124378.03535026,34.56409192165986,1.368586003821631,3.2088265761786676e-08
164,78087518.2405921,34.57280319058944,1.375370800109236,3.169481660926457e-08
165,78048756.881887,34.581378465896854,1.382201083822616,3.131524893886421e-08
166,78008161.38879883,34.58983553939261,1.389079815004499,3.092466297769855e-08
167,77965757.1881656,34.59816760220993,1.396004953778912,3.054780104179208e-08
168,77921594.21445708,34.60637911698069,1.402976488406142,3.0159696740418554e-08
169,77875696.25533378,34.61447034175422,1.409993979369791,2.9772743997443836e-08
170,77828116.0418155,34.62244505163896,1.417057621221262,2.9399277477777768e-08
171,77778857.08168972,34.63029004250917,1.424163397765325,2.9026767232454317e-08
172,77727993.86400805,34.638026925404986,1.431316011756008,2.8642695514487117e-08
173,77675544.73495913,34.64564563652599,1.438512088321778,2.8271912010197633e-08
174,77621544.61095387,34.65315044842142,1.445751989780883,2.7889363386878215e-08
175,77566022.22292681,34.6605386226445,1.453034563858479,2.7519970404283904e-08
176,77509022.92503934,34.66781833231323,1.46036073760857,2.713869665274806e-08
177,77450575.2801735,34.67498635513569,1.467729445985847,2.6770455888018096e-08
178,77390695.41669565,34.6820374598104,1.475138611051613,2.6402650348540812e-08
179,77329438.11617824,34.688984825001526,1.482590840460687,2.602274952034424e-08
180,77266828.98075111,34.69582431385255,1.490084105679346,2.56557153401361e-08
181,77202893.43873511,34.702556981502944,1.497618451868527,2.528895465783523e-08
182,77137693.15022305,34.70919757391123,1.505196266194187,2.490993244951862e-08
183,77071176.57841554,34.715709580668914,1.512808978005305,2.4543523250880063e-08
184,77003436.66438372,34.722121993818305,1.520462281951552,2.4177223768468054e-08
185,76934506.53722544,34.72844103186839,1.528157108517862,2.3811026757924885e-08
186,76864421.82231115,34.73466826275957,1.535893105618882,2.3432251126746905e-08
187,76793108.70198253,34.74075999792978,1.543659905347333,2.306587617254791e-08
188,76720733.15425211,34.74678070658428,1.551471451047966,2.2699525586334327e-08
189,76647242.89242876,34.75269413819372,1.559318938047584,2.2320319980381466e-08
190,76572700.34680152,34.75851897937634,1.567206019229105,2.1953600015753354e-08
191,76497069.13206165,34.76422690314467,1.575125641405876,2.158650022194758e-08
192,76420415.93596818,34.76983720145576,1.583081722724188,2.1206452171301667e-08
193,76342833.7627104,34.775383850529536,1.591081173171101,2.0838817379866308e-08
194,76264242.13518927,34.78081727269295,1.599112398042854,2.0470731472825844e-08
195,76184712.0414027,34.78616285395493,1.607180593021657,2.0089471143776838e-08
196,76104288.7628249,34.791426964751935,1.615286490588507,1.9720507663219558e-08
197,76022913.4289677,34.79657775385209,1.623422333892579,1.933814799236696e-08
198,75940818.02065203,34.80170540999392,1.631608320471449,1.8968220923621387e-08
199,75857614.26322573,34.806634104522956,1.639803254053451,1.8584505164007534e-08
