order,P,T,L,ST
0,808804.234777986,31.28417188965407,3524.402678342055,0.023452613728029308
1,1603146.0489150435,31.118027791952755,859.4306910718788,0.003946903221376072
2,2583754.4616171643,31.02004010434021,324.5660978302594,0.0010930168438121148
3,3680929.9543510783,30.962288659112577,158.5573421170161,0.00041561028536666266
4,4854215.517619845,30.92964532432624,90.9588104663561,0.00019391325207001459
5,6077546.2001639325,30.913925570863984,58.12493641896108,0.0001040738613700971
6,7335204.984538996,30.909993398115226,40.08048657847252,6.172922857646677e-05
7,8615202.645145658,30.9147639115215,29.24433522675319,3.945850372640491e-05
8,9909153.61817911,30.926114425953738,22.28284810493422,2.6722292736124213e-05
9,11210278.167289952,30.942625025204542,17.57077057376633,1.8947270228129543e-05
10,12513984.486600606,30.963178436867356,14.24314043543075,1.3942459441705041e-05
11,13816337.223250335,30.986985931905732,11.81128328366072,1.0578831567255269e-05
12,15114235.930053487,31.013438264936624,9.982663884965387,8.235615075169238e-06
13,16405200.884287644,31.042057307543658,8.574181814343072,6.552744289517977e-06
14,17687377.99220997,31.072441928484842,7.466651039287569,5.31234334929009e-06
15,18958682.99479075,31.104340095484826,6.580633262910545,4.3774002764170786e-06
16,20218103.093417596,31.13745704662682,5.860554616503967,3.6586861357690903e-06
17,21464489.22969626,31.171588637513732,5.267413394829562,3.0964391948482342e-06
18,22696881.975193396,31.20656616181037,4.77300166413078,2.6499597914702883e-06
19,23914529.85390587,31.24224203930752,4.356495967304612,2.2903904973636434e-06
20,25116810.61568601,31.278491503888176,4.002285056914847,1.9972104478390984e-06
21,26303204.071479727,31.3152093353186,3.698486553316221,1.755608616560406e-06
22,27473313.15430932,31.352302080264128,3.435918157976018,1.5545138179950826e-06
23,28627150.37464901,31.38964519255225,3.20729509361655,1.385435920655087e-06
24,29763523.388160225,31.42729164935139,3.007244587772065,1.2423763144188671e-06
25,30883011.887796745,31.465079491245596,2.830976944052371,1.1201624600179648e-06
26,31985269.261226986,31.50298201425763,2.674898930929938,1.0151256528107157e-06
27,33070225.80592318,31.540948524661843,2.536023962249235,9.24276551852506e-07
28,34137803.27102513,31.578939848981,2.41191280109331,8.451444909613792e-07
29,35187976.17352181,31.61691967720251,2.300544116119319,7.759067325879647e-07
30,36220750.12120741,31.654855221625567,2.200234395036722,7.150243509008663e-07
31,37236139.05515412,31.692719921353735,2.109575241284121,6.61176479353376e-07
