order,P,T,L,ST
26,31985268.175850183,31.502982019168968,2.674898930929938,1.0150604762037936e-06
27,33070224.75135016,31.54094848165192,2.536023962249235,9.242169595538694e-07
28,34137802.87843792,31.578939944263706,2.41191280109331,8.451444909613792e-07
29,35187976.63925282,31.616919604789203,2.300544116119319,7.758562605439532e-07
30,36220749.860836916,31.654855060998198,2.200234395036722,7.149776264448184e-07
31,37236138.75871174,31.692719836187166,2.109575241284121,6.611330694341749e-07
32,38234198.93242752,31.73048721217762,2.02737480927953,6.133310734076891e-07
33,39215023.35223392,31.768131606441212,1.95262064286381,5.706800766040857e-07
34,40178672.9684829,31.805636996775192,1.884456129403527,5.325733229594715e-07
35,41125264.62678995,31.842983506002664,1.822140919390906,4.982319105847163e-07
36,42054926.04638001,31.880153177435893,1.765038218661847,4.6732999875244693e-07
37,42967765.46955138,31.917134409394322,1.71260010167951,4.393423478978498e-07
38,43863941.55609389,31.95391195867842,1.66434696287256,4.139930863658833e-07
39,44743597.39222867,31.990475326736963,1.619862795847817,3.908910161725378e-07
40,45607126.19947175,32.026773497939836,1.578751847758078,3.69763533059714e-07
41,46454165.549814135,32.06288617727346,1.54076162191347,3.5045635382768686e-07
42,47285167.19181058,32.09875811667216,1.505572034168858,3.3275645564816976e-07
43,48100374.603017904,32.134369913840835,1.472925024517372,3.1649190512185154e-07
44,48899884.44502516,32.16972909898154,1.442607788306719,3.01468780148531e-07
45,49683932.126719885,32.204820178508996,1.414417296288509,2.87600813318643e-07
46,50452680.93118404,32.23964294414397,1.388179914922602,2.7477272006078487e-07
47,51206326.953961745,32.27419015275054,1.363736445765116,2.6288190104738635e-07
48,51945051.09895999,32.30845968654848,1.340946688861834,2.518387764230594e-07
49,52669043.56591054,32.3424484968551,1.319683373495253,2.415301613889985e-07
50,53378491.59666305,32.376154077990776,1.299832247217785,2.3192135186877375e-07
51,54073595.57262402,32.40957342629961,1.281289045630856,2.2295012055437643e-07
52,54754550.685739666,32.442703220549504,1.263959633559194,2.1456113268401348e-07
53,55421536.74175261,32.475545087316675,1.24776029516081,2.0670262041806057e-07
54,56074784.96923375,32.50808892545382,1.232609575443192,1.9933267254119998e-07
55,56714444.76843698,32.540343461534086,1.218441607293981,1.9240715382797122e-07
56,57340716.90326666,32.57230655569915,1.205191380895196,1.8589313675833788e-07
57,57953844.48549411,32.603965240762996,1.192794670341048,1.797288365625061e-07
58,58553950.397831306,32.63533493507145,1.181204532550781,1.7394087830364203e-07
59,59141274.111584276,32.66640531069847,1.170367050621651,1.6847431366719147e-07
60,59715966.38357312,32.697184838302896,1.160240367739379,1.6327974398513313e-07
61,60278252.29098196,32.72766356616947,1.150778828831781,1.5838761411911454e-07
62,60828304.78453285,32.757847056630595,1.141945619845531,1.537485470190976e-07
63,61366306.371064775,32.787734869093896,1.13370525773296,1.4932359716497998e-07
64,61892448.11327269,32.81732731949612,1.126024624081068,1.4514375365659916e-07
65,62406896.55458215,32.84662812439745,1.118874434229357,1.4116885436346534e-07
66,62909852.0847421,32.875633045718736,1.112224734230128,1.373851638508877e-07
67,63401481.23816115,32.904347536324345,1.106050969898569,1.3378013004777678e-07
68,63882105.46665974,32.932722779643115,1.100312026695356,1.3033934010819748e-07
69,64351578.04798422,32.960868912289925,1.095022352052447,1.2705774961504837e-07
70,64810296.49558323,32.98871218491329,1.090135352585242,1.2392148904569038e-07
71,65258387.29695369,33.01626903814612,1.085636567741059,1.2092211228959393e-07
72,65696000.58797826,33.04354790378934,1.081510060005912,1.1807127854772033e-07
73,66123358.8311613,33.07053055272307,1.077732292000505,1.1534036435798811e-07
74,66540581.05870096,33.0972358706226,1.074293050472056,1.1270247655004248e-07
75,66947864.67655457,33.12365250888595,1.07117323734468,1.1017121993606219e-07
76,67345341.13769153,33.14979360541601,1.068362432483512,1.0775922986215427e-07
77,67733184.66803765,33.17565543823226,1.065845931894782,1.054411351921497e-07
78,68111553.50356327,33.201239747452405,1.063611442984833,1.0321196843458749e-07
79,68480608.57601419,33.22654245184939,1.061645831979081,1.0106636476505773e-07
80,68840495.38857673,33.251574994314645,1.059940715813457,9.901730017888512e-08
81,69191363.41451971,33.27633618493002,1.058485328547148,9.704298677631544e-08
82,69533362.88758503,33.30082744693945,1.057269759779247,9.51213005266886e-08
83,69866643.63775933,33.32505066709199,1.056284989051909,9.328383626302217e-08
84,70191348.0155067,33.34901092717035,1.0555233022922,9.150954385107374e-08
85,70507640.95212053,33.3726935483635,1.054972137531747,8.977760595007106e-08
86,70815623.2996811,33.39612910551327,1.054631559425241,8.813657378754059e-08
87,71115475.93243183,33.41928954788987,1.054486403836791,8.653199899596276e-08
88,71407304.63587041,33.44220032353617,1.054536104306457,8.497863496254585e-08
89,71691260.93186432,33.464855775149445,1.054771887392645,8.34898136214412e-08
90,71967469.00351374,33.48725704124095,1.055187814950364,8.204695737725463e-08
91,72236082.70350556,33.50939875109095,1.05577579769038,8.064728313826623e-08
92,72497200.41161571,33.53129886459274,1.056534651031327,7.928933949006208e-08
93,72750972.91406891,33.55294563505031,1.057455649169922,7.797087198753045e-08
94,72997520.17416295,33.57434445236207,1.058534615328921,7.668978441996487e-08
95,73236964.87934767,33.5955003115507,1.059767622621479,7.545994884951641e-08
96,73469430.1759305,33.61641145675571,1.061149232179905,7.4263878104065e-08
97,73695034.70942639,33.6370843833331,1.062676228522515,7.308526451386254e-08
98,73913901.20576252,33.657516296710895,1.064343521896538,7.196736304963636e-08
99,74126142.93270384,33.67771305902557,1.066147915667193,7.086407717308329e-08
100,74331875.49210057,33.6976751872663,1.068085564116971,6.978887535314369e-08
101,74531222.69617032,33.71738795650088,1.070148898508073,6.875478276528758e-08
102,74724272.8885512,33.73690172723437,1.07234608189605,6.774690715267243e-08
103,74911156.94619694,33.756170838512915,1.074662594669371,6.674870828279882e-08
104,75091977.07439856,33.7752086757737,1.077097963442738,6.578814485669915e-08
105,75266828.3155591,33.79405563761674,1.079658454388738,6.486472443027258e-08
106,75435844.04888192,33.8126224675133,1.082319621433894,6.394732597683799e-08
107,75599101.52327627,33.83099624950339,1.085099019265194,6.30507817144707e-08
108,75756711.34627086,33.84915093040323,1.087987369050714,6.217380454029267e-08
109,75908773.48942135,33.86708274815333,1.090980855566127,6.132950520906378e-08
110,76055385.737433,33.88480913562259,1.094080763343798,6.050303940223508e-08
111,76196645.10434131,33.9023176461784,1.097281524604498,5.969377259290913e-08
112,76332652.09113911,33.919664396807185,1.100593283359459,5.890142239816888e-08
113,76463495.30829947,33.93675850948142,1.103992804327247,5.813767590150929e-08
114,76589269.32696556,33.953645985033916,1.10748805170997,5.737529922496084e-08
115,76710066.3905864,33.970327363360845,1.111076952088424,5.662743472717914e-08
116,76825973.09785412,33.986805323016235,1.114757783795036,5.590690120850069e-08
117,76937078.89644691,34.00308207481868,1.118528851177203,5.5199415207804605e-08
118,77043469.72794722,34.01915943655189,1.12238848120269,5.4504608918706564e-08
119,77145237.31626561,34.035039821722016,1.126335012954774,5.382192561740878e-08
120,77242459.95455025,34.05072430950008,1.130366810994787,5.3150854956445335e-08
121,77335218.71136588,34.066214739277804,1.134482261904173,5.250424732503652e-08
122,77423599.10164058,34.081511985447136,1.138679812226455,5.1868140628592577e-08
123,77507676.62663071,34.09661936719786,1.142958418572342,5.1229285986225385e-08
124,77587539.1960491,34.11153913958545,1.147316548044331,5.061322338203879e-08
125,77663257.00806722,34.12627087532305,1.15175255326556,5.000671909216062e-08
126,77734908.60862203,34.1408192643916,1.156265840446348,4.9409178303844165e-08
127,77802570.05903228,34.15518462035815,1.16085470195716,4.882032047519078e-08
128,77866311.30529962,34.16936779631639,1.165518077744819,4.825274551416521e-08
129,77926210.16549703,34.18337225912844,1.170254892937403,4.7680234613847294e-08
130,77982332.96713477,34.19719621318377,1.175063366958726,4.712824569615707e-08
131,78034755.41539766,34.21084483629671,1.179943194542771,4.6570785064378595e-08
132,78083543.50712967,34.224318886941454,1.1848930513172,4.603326343248168e-08
133,78128767.19778705,34.23761994871548,1.18991193956029,4.5502259799959296e-08
134,78170487.75210834,34.2507486465844,1.19499876561376,4.49780026319227e-08
135,78208784.88478509,34.263711057347166,1.200153415668551,4.4459952021035865e-08
136,78243712.15940058,34.276504785985296,1.205373977044574,4.394772685386539e-08
137,78275339.69063884,34.289136529839595,1.210660840488157,4.345406174445138e-08
138,78303717.12506244,34.30159316698888,1.216010088835239,4.295307344719514e-08
139,78328920.75131598,34.31389273927444,1.221424016376309,4.247007430878299e-08
140,78351005.12049249,34.32602876268979,1.226900439350318,4.19794767787298e-08
141,78370033.46468207,34.33800790817236,1.232439340053603,4.150632696520707e-08
142,78386060.4892021,34.34982481364824,1.238038674451478,4.103776859398256e-08
143,78399147.4145886,34.361487047762296,1.243698956668822,4.057368376364297e-08
144,78409350.09676343,34.3729953020235,1.249419134545858,4.011382070017138e-08
145,78416721.27395864,34.384347225280564,1.255197915801348,3.9658029540442784e-08
146,78421321.16758746,34.3955491935914,1.261035370610611,3.9206151554349824e-08
147,78423202.34550083,34.40659988010207,1.266930241252596,3.875797277322407e-08
148,78422419.59488504,34.41750183341592,1.272882219802139,3.8313353623275315e-08
149,78419013.93066202,34.428254177525524,1.278890328476275,3.788466404979141e-08
150,78413055.35947636,34.438862144991,1.284954206719033,3.744671666346755e-08
151,78404584.53286614,34.449325947617744,1.291073269663083,3.702435092847751e-08
152,78393650.68710546,34.459644544732576,1.297246608890096,3.659248222365405e-08
153,78380303.42613308,34.46982208061682,1.303473879455062,3.6175896811703864e-08
154,78364592.3538953,34.47985761205085,1.309754102506192,3.57619828776123e-08
155,78346564.87193555,34.48975613479782,1.316087405242835,3.5350646538606635e-08
156,78326266.02317652,34.49951591343002,1.322472736459196,3.494174059134145e-08
157,78303744.3802579,34.509139670312386,1.32890977559832,3.452271056492237e-08
158,78279042.27226087,34.51862757332829,1.335397732940037,3.411832396531823e-08
159,78252204.16315563,34.52798089975815,1.341935923220718,3.3716014329764326e-08
160,78223280.71399577,34.537205742279106,1.348525117662497,3.3328147947263914e-08
161,78192302.6826279,34.54629609401726,1.355162920600079,3.292968190616086e-08
162,78159321.0719551,34.55525758078225,1.361850119262282,3.2532997699715144e-08
163,78124377.45495275,34.564092000751636,1.368586003821631,3.213801501102975e-08
164,78087516.75204517,34.57280276803266,1.375370800109236,3.174457299326656e-08
165,78048756.64210322,34.5813790780175,1.382201083822616,3.136501492843729e-08
166,78008163.03006236,34.589835925902825,1.389079815004499,3.097444110724012e-08
167,77965760.96723403,34.598168253085866,1.396004953778912,3.058514554184317e-08
168,77921593.32178243,34.60637924085221,1.402976488406142,3.020950631389571e-08
169,77875697.08990486,34.61447047671956,1.409993979369791,2.98225728576906e-08
170,77828116.71737173,34.622445376025006,1.417057621221262,2.9449127884692186e-08
171,77778857.20063664,34.630289722163965,1.424163397765325,2.906417286033119e-08
172,77727995.12075338,34.638026903229836,1.431316011756008,2.8692595680888663e-08
173,77675545.86082862,34.6456462246974,1.438512088321778,2.8309358251270743e-08
174,77621544.77484708,34.65315037436441,1.445751989780883,2.7939321941982342e-08
175,77566022.18507248,34.66053858724281,1.453034563858479,2.756996126787025e-08
176,77509023.8327105,34.667818155223834,1.46036073760857,2.7188721900034227e-08
177,77450577.50014535,34.67498661336417,1.467729445985847,2.682051751660719e-08
178,77390692.07598867,34.68203684332504,1.475138611051613,2.645275025432552e-08
179,77329440.05602223,34.688985169975034,1.482590840460687,2.6072889692830453e-08
180,77266829.0929844,34.69582447359924,1.490084105679346,2.5705897668429766e-08
181,77202895.11426476,34.70255734189515,1.497618451868527,2.5339180982875615e-08
182,77137693.18191455,34.7091974221722,1.505196266194187,2.496020476525932e-08
183,77071179.22500263,34.71570973613995,1.512808978005305,2.459384313453128e-08
184,77003437.18311423,34.72212195855485,1.520462281951552,2.422759298465236e-08
185,76934507.12604277,34.72844122700202,1.528157108517862,2.384884204658226e-08
186,76864420.61972502,34.73466810290261,1.535893105618882,2.3482724473277327e-08
187,76793107.58173794,34.740759808748145,1.543659905347333,2.311640383119533e-08
188,76720731.52326292,34.74678062986147,1.551471451047966,2.275010948736237e-08
189,76647241.83067356,34.752693884530615,1.559318938047584,2.2370961659293282e-08
190,76572699.55233742,34.75851829793529,1.567206019229105,2.2004301170524147e-08
191,76497070.83133331,34.76422716446986,1.575125641405876,2.1637262127231407e-08
192,76420415.03429382,34.7698375207691,1.583081722724188,2.1257276502449186e-08
193,76342835.04082423,34.77538358850266,1.591081173171101,2.0889705822796386e-08
194,76264241.32177325,34.78081708952266,1.599112398042854,2.0508946901835477e-08
195,76184711.78885546,34.78616288745863,1.607180593021657,2.0140492022872144e-08
196,76104288.31968045,34.79142720678528,1.615286490588507,1.97715970613108e-08
197,76022912.47792062,34.79657774532063,1.623422333892579,1.9389307114039888e-08
198,75940817.87041664,34.801705160075855,1.631608320471449,1.9019451770140284e-08
199,75857615.00387613,34.80663409798682,1.639803254053451,1.863580814582674e-08
