order,P,T,L,ST
0,808804.2646528499,31.28417184390898,3524.402678342055,0.023452613728029308
1,1603146.0641751604,31.118027797716774,859.4306910718788,0.003946903221376072
2,2583754.691637714,31.020040173103112,324.5660978302594,0.0010930168438121148
3,3680930.150954433,30.962288701438148,158.5573421170161,0.00041560988895877193
4,4854215.596654009,30.92964533852432,90.9588104663561,0.00019391288210328437
5,6077546.501629181,30.913925556250376,58.12493641896108,0.00010407346409764567
6,7335204.655870314,30.909993329509586,40.08048657847252,6.172875709824932e-05
7,8615202.097104264,30.9147638770237,29.24433522675319,3.945820214465545e-05
8,9909153.44515444,30.926114481323374,22.28284810493422,2.672188390395384e-05
9,11210277.868744323,30.942624952039356,17.57077057376633,1.8946980088624643e-05
10,12513984.164491873,30.963178394589566,14.24314043543075,1.3942138755837993e-05
11,13816336.909151422,30.986985931551867,11.81128328366072,1.0578506674544134e-05
12,15114235.740794595,31.01343828445409,9.982663884965387,8.235361710607628e-06
13,16405200.664470034,31.04205723753698,8.574181814343072,6.552542318605342e-06
14,17687377.886687063,31.07244187712475,7.466651039287569,5.3120151736391685e-06
15,18958682.382994562,31.10434009898836,6.580633262910545,4.377129246742358e-06
16,20218102.104775183,31.137457027024002,5.860554616503967,3.658459043339336e-06
17,21464489.63947429,31.171588577457815,5.267413394829562,3.0962464984019807e-06
18,22696882.55436402,31.206566019282402,4.77300166413078,2.6496290426196306e-06
19,23914529.437144462,31.24224203346455,4.356495967304612,2.2845129221537127e-06
20,25116809.915041436,31.278491512470385,4.002285056914847,1.996959636530818e-06
21,26303204.040377185,31.315209320469798,3.698486553316221,1.7553874096535127e-06
22,27473312.423325848,31.352302075013775,3.435918157976018,1.5542189930201181e-06
23,28627150.410237007,31.389645042360215,3.20729509361655,1.385260103913887e-06
24,29763521.372710034,31.427291773976396,3.007244587772065,1.242138932790738e-06
25,30883011.0998887,31.465079422709383,2.830976944052371,1.1199475813569217e-06
26,31985269.611906122,31.502982001186535,2.674898930929938,1.0149301229899494e-06
27,33070224.857658457,31.54094835337857,2.536023962249235,9.240381826579598e-07
28,34137803.99737005,31.578939818101613,2.41191280109331,8.449255699690307e-07
29,35187976.55085746,31.61691956723468,2.300544116119319,7.757048444119188e-07
30,36220749.94688664,31.65485521233215,2.200234395036722,7.147907286206269e-07
31,37236137.748701096,31.692719885585564,2.109575241284121,6.609594297573701e-07
32,38234199.717984274,31.730487157147966,2.02737480927953,6.131692125979227e-07
33,39215024.58319144,31.768131614519195,1.95262064286381,5.705287226519298e-07
34,40178672.9718955,31.805637026231192,1.884456129403527,5.323604071853673e-07
35,41125263.97467631,31.842983373934423,1.822140919390906,4.980984258129589e-07
36,42054923.66146045,31.880153216872223,1.765038218661847,4.67172680366009e-07
37,42967764.91695788,31.917134419065828,1.71260010167951,4.3922339775627736e-07
38,43863941.48557587,31.953912095205713,1.66434696287256,4.138240636033496e-07
39,44743595.617513575,31.990475338092935,1.619862795847817,3.9073055188018454e-07
40,45607124.74200262,32.02677362831194,1.578751847758078,3.696108853922888e-07
41,46454166.06361811,32.06288609036032,1.54076162191347,3.5031085575662636e-07
42,47285167.97102489,32.09875795674687,1.505572034168858,3.3261751767086356e-07
43,48100373.823491536,32.134370115023245,1.472925024517372,3.1635899978655403e-07
44,48899884.69201819,32.16972904011614,1.442607788306719,3.0134143484573665e-07
45,49683933.58157123,32.204820424743446,1.414417296288509,2.8747860334131213e-07
46,50452679.84469101,32.23964301950813,1.388179914922602,2.7465526235770955e-07
47,51206327.432935774,32.27419019560916,1.363736445765116,2.627311660123821e-07
48,51945051.61129503,32.30845972825354,1.340946688861834,2.5169349879028003e-07
49,52669043.50285529,32.342448454618086,1.319683373495253,2.413899610341072e-07
50,53378492.74405272,32.376154155262945,1.299832247217785,2.3178588378941113e-07
51,54073595.457449906,32.40957342127972,1.281289045630856,2.22819069785498e-07
52,54754549.95387995,32.44270311110253,1.263959633559194,2.144342109847032e-07
53,55421537.00058364,32.475544889443356,1.24776029516081,2.0657956483215904e-07
54,56074783.68593577,32.508088803200344,1.232609575443192,1.9921324014303268e-07
55,56714444.63628075,32.54034337510656,1.218441607293981,1.9226211602167849e-07
56,57340717.3078416,32.57230629245899,1.205191380895196,1.8575209492468205e-07
57,57953845.14474913,32.603965054503405,1.192794670341048,1.7961901142559044e-07
58,58553952.78466791,32.63533510598689,1.181204532550781,1.7380713935369305e-07
59,59141274.556315795,32.666405409738125,1.170367050621651,1.6834391559159767e-07
60,59715965.71129156,32.69718464699383,1.160240367739379,1.6317794863352146e-07
61,60278252.04468956,32.72766372085069,1.150778828831781,1.5826334955445182e-07
62,60828302.7262468,32.757847133434765,1.141945619845531,1.536028137991743e-07
63,61366305.46142748,32.78773461637316,1.13370525773296,1.4920482242972306e-07
64,61892447.02614244,32.81732692591705,1.126024624081068,1.450275084590526e-07
65,62406895.60711185,32.84662797827832,1.118874434229357,1.4103223934311357e-07
66,62909851.43113503,32.87563275894236,1.112224734230128,1.3727359558399563e-07
67,63401480.46329888,32.904347434536184,1.106050969898569,1.3364884434606158e-07
68,63882105.26496652,32.93272279057647,1.100312026695356,1.3021052507926497e-07
69,64351577.44165038,32.96086895000312,1.095022352052447,1.269312820474156e-07
70,64810295.800409526,32.98871210763096,1.090135352585242,1.2381796232134143e-07
71,65258387.48448411,33.01626873092193,1.085636567741059,1.2080000985375794e-07
72,65696001.106205635,33.04354814112695,1.081510060005912,1.1795120606106163e-07
73,66123359.25452171,33.070530557036335,1.077732292000505,1.1522222810224419e-07
74,66540580.81167191,33.09723604295905,1.074293050472056,1.1258618852608715e-07
75,66947864.45796945,33.12365252081263,1.07117323734468,1.1005669683841555e-07
76,67345339.28258921,33.14979339513904,1.068362432483512,1.0764639297224628e-07
77,67733187.3342646,33.17565537813048,1.065845931894782,1.0532991036599764e-07
78,68111552.5956322,33.201239696522165,1.063611442984833,1.0310228515251034e-07
79,68480609.80226147,33.226542425068175,1.061645831979081,1.0095815666573754e-07
80,68840493.41727562,33.25157465097703,1.059940715813457,9.889270533774687e-08
81,69191363.25471407,33.27633635961981,1.058485328547148,9.690239570528854e-08
82,69533363.66517088,33.30082741393984,1.057269759779247,9.499979521579685e-08
83,69866644.31450771,33.32505058039305,1.056284989051909,9.316377984569525e-08
84,70191346.44017129,33.3490108933366,1.0555233022922,9.137392392687801e-08
85,70507638.57572825,33.372693639719266,1.054972137531747,8.967703357596717e-08
86,70815622.4393743,33.396129129990186,1.054631559425241,8.800393786009508e-08
87,71115477.32733257,33.419289563448935,1.054486403836791,8.641716980298234e-08
88,71407306.51364373,33.4422007877114,1.054536104306457,8.48812196377894e-08
89,71691261.10448305,33.46485581390963,1.054771887392645,8.337729365699181e-08
90,71967470.94443782,33.48725742190555,1.055187814950364,8.191960470767411e-08
91,72236082.29904431,33.50939888744504,1.05577579769038,8.052112391552353e-08
92,72497201.3106902,33.531298804791035,1.056534651031327,7.916432673564337e-08
93,72750972.0569926,33.55294542822726,1.057455649169922,7.784696118580216e-08
94,72997518.1081203,33.57434414958557,1.058534615328921,7.658228972814674e-08
95,73236963.25863631,33.59550013985926,1.059767622621479,7.535334549089954e-08
96,73469429.8489344,33.61641145926592,1.061149232179905,7.41430255766377e-08
97,73695035.28055957,33.63708427944845,1.062676228522515,7.29803430922881e-08
98,73913898.4283009,33.657516297305285,1.064343521896538,7.18483595555485e-08
99,74126142.6697458,33.677713080445436,1.066147915667193,7.074594576708523e-08
100,74331876.00030911,33.69767508064883,1.068085564116971,6.967158312565942e-08
101,74531224.51828237,33.717387967906184,1.070148898508073,6.863829859287712e-08
102,74724273.06391583,33.73690158661776,1.07234608189605,6.761673589640129e-08
103,74911155.37260121,33.756170742868306,1.074662594669371,6.663374818241942e-08
104,75091975.92066646,33.77520865345937,1.077097963442738,6.567390453569772e-08
105,75266827.89454433,33.79405578773714,1.079658454388738,6.473698208456745e-08
106,75435844.26973504,33.81262228978286,1.082319621433894,6.382033437626616e-08
107,75599101.72556011,33.83099623323681,1.085099019265194,6.293854178262473e-08
108,75756710.89517774,33.849150924372054,1.087987369050714,6.206218191095642e-08
109,75908772.90431751,33.867082601920934,1.090980855566127,6.120459786647912e-08
110,76055383.60196629,33.884808731896385,1.094080763343798,6.039258200487819e-08
111,76196643.7076063,33.90231739822668,1.097281524604498,5.957012611343014e-08
112,76332649.70740889,33.91966415223062,1.100593283359459,5.8792041855182494e-08
113,76463495.89688993,33.93675877642691,1.103992804327247,5.801519484272802e-08
114,76589269.2607957,33.95364602257669,1.10748805170997,5.725336824667875e-08
115,76710065.46751608,33.97032754097002,1.111076952088424,5.6519521559523735e-08
116,76825972.95315382,33.986805270859136,1.114757783795036,5.5799439601180165e-08
117,76937079.72443485,34.003081755728765,1.118528851177203,5.5092387742544686e-08
118,77043473.21219265,34.01915981301565,1.12238848120269,5.439799843671398e-08
119,77145235.91465606,34.03503970159353,1.126335012954774,5.371571560139021e-08
120,77242459.37814541,34.050724578127266,1.130366810994787,5.3045029461260773e-08
121,77335217.38718951,34.066214283760985,1.134482261904173,5.2385608553777334e-08
122,77423598.86645591,34.08151204422796,1.138679812226455,5.173676235952319e-08
123,77507679.61896761,34.09661971927383,1.142958418572342,5.111142719944726e-08
124,77587540.60780388,34.11153950184094,1.147316548044331,5.0495730730391035e-08
125,77663257.47596009,34.12627133260617,1.15175255326556,4.9889576855869767e-08
126,77734908.38148648,34.140819076433736,1.156265840446348,4.9292371735749975e-08
127,77802568.82547577,34.15518427459478,1.16085470195716,4.870383508699442e-08
128,77866311.66937868,34.16936789312192,1.165518077744819,4.812365844751415e-08
129,77926210.18357606,34.18337211455759,1.170254892937403,4.756434962558788e-08
130,77982333.73102497,34.19719628642166,1.175063366958726,4.699979585779197e-08
131,78034756.79663755,34.21084504141878,1.179943194542771,4.645544740186363e-08
132,78083544.6624379,34.22431916771901,1.1848930513172,4.590539325628035e-08
133,78128766.23890887,34.237619881749595,1.18991193956029,4.537465952009402e-08
134,78170489.76309371,34.250748843404054,1.19499876561376,4.485065834361034e-08
135,78208783.79983392,34.26371098372878,1.200153415668551,4.433285095751089e-08
136,78243712.65758038,34.276504973457904,1.205373977044574,4.383354396076932e-08
137,78275339.4768576,34.28913611679399,1.210660840488157,4.332741044236904e-08
138,78303716.85902694,34.30159366257834,1.216010088835239,4.283927372360822e-08
139,78328920.77913569,34.313892468152034,1.221424016376309,4.2343825574214665e-08
140,78351003.8808173,34.326029020518725,1.226900439350318,4.185341228389877e-08
141,78370034.74180107,34.338007645551805,1.232439340053603,4.138043577028682e-08
142,78386061.48295364,34.3498249644538,1.238038674451478,4.0912040136280404e-08
143,78399146.02865215,34.3614873506766,1.243698956668822,4.044810752172516e-08
144,78409348.49249649,34.372995043994834,1.249419134545858,3.998838661417959e-08
145,78416720.56756318,34.3843472221774,1.255197915801348,3.953272770935134e-08
146,78421321.75019798,34.39554967709027,1.261035370610611,3.908097227097068e-08
147,78423202.29652089,34.406599281076176,1.266930241252596,3.863290671070963e-08
148,78422417.66551213,34.417501589764825,1.272882219802139,3.818839160884845e-08
149,78419016.90391022,34.428255083472614,1.278890328476275,3.7759796996232444e-08
150,78413056.8431531,34.43886233201145,1.284954206719033,3.732193586818775e-08
151,78404584.16283718,34.44932561753202,1.291073269663083,3.688717751648248e-08
152,78393650.51620495,34.459644620618484,1.297246608890096,3.646784842861435e-08
153,78380303.8745674,34.46982231713341,1.303473879455062,3.6051324164280644e-08
154,78364590.85138866,34.47985740557636,1.309754102506192,3.56374634386234e-08
155,78346565.15045401,34.489755818163744,1.316087405242835,3.521372502032331e-08
156,78326266.38803515,34.49951597682455,1.322472736459196,3.480486055341241e-08
157,78303744.02655232,34.50913951706254,1.32890977559832,3.439830440072445e-08
158,78279041.82671057,34.51862743827564,1.335397732940037,3.3993940720821995e-08
159,78252204.03857443,34.527980962370336,1.341935923220718,3.359164688480024e-08
160,78223279.00189112,34.53720572535145,1.348525117662497,3.319135331016694e-08
161,78192302.3001039,34.54629602648173,1.355162920600079,3.279288942090113e-08
162,78159323.33201122,34.55525787961916,1.361850119262282,3.239619992651299e-08
163,78124379.05803908,34.56409255598007,1.368586003821631,3.201364188792206e-08
164,78087516.60690215,34.57280296744041,1.375370800109236,3.1620182033261594e-08
165,78048756.37812106,34.58137858164885,1.382201083822616,3.1228158457111307e-08
166,78008162.83471385,34.5898359381112,1.389079815004499,3.083755125100081e-08
167,77965760.46800849,34.598167903983104,1.396004953778912,3.04606638750062e-08
168,77921592.92366387,34.60637952899592,1.402976488406142,3.007252998683353e-08
169,77875696.6370284,34.61447009899271,1.409993979369791,2.9698000707073682e-08
170,77828116.707257,34.622445515492934,1.417057621221262,2.931203926567754e-08
171,77778856.45655842,34.630289548323844,1.424163397765325,2.8927018891449317e-08
172,77727996.3893299,34.6380272940895,1.431316011756008,2.8555370223284415e-08
173,77675544.45520797,34.64564578934708,1.438512088321778,2.818453744769371e-08
174,77621544.50183268,34.65315069558604,1.445751989780883,2.7801935915445994e-08
175,77566022.30246869,34.66053874427077,1.453034563858479,2.7432486393007796e-08
176,77509021.92075178,34.667818108653734,1.46036073760857,2.705115246999726e-08
177,77450576.7171332,34.67498678099057,1.467729445985847,2.6682848037987177e-08
178,77390695.65779562,34.6820373974108,1.475138611051613,2.6314975513417576e-08
179,77329440.68832865,34.688985170138196,1.482590840460687,2.5935004218493365e-08
180,77266828.8322477,34.695824426065485,1.490084105679346,2.5567896265622188e-08
181,77202895.07138427,34.702557518471764,1.497618451868527,2.520105858901455e-08
182,77137691.64956748,34.70919741618019,1.505196266194187,2.4821955896972386e-08
183,77071176.73971814,34.715709162567016,1.512808978005305,2.4455463454490435e-08
184,77003436.37114233,34.72212195345214,1.520462281951552,2.4089077640145513e-08
185,76934508.57229668,34.72844142950089,1.528157108517862,2.3710185988171898e-08
186,76864418.32104138,34.73466764094469,1.535893105618882,2.334392277031867e-08
187,76793107.1398192,34.740759831611506,1.543659905347333,2.297745276991492e-08
188,76720732.28403391,34.74678062070807,1.551471451047966,2.2611003759535252e-08
189,76647242.91146806,34.75269404868871,1.559318938047584,2.2231697042285797e-08
190,76572700.26776567,34.75851895644826,1.567206019229105,2.1864872994904468e-08
191,76497070.40976927,34.76422702107031,1.575125641405876,2.1484976411379923e-08
192,76420416.74338223,34.769837458052976,1.583081722724188,2.1117509591793515e-08
193,76342836.04736763,34.77538403974658,1.591081173171101,2.0749762604738674e-08
194,76264242.60487536,34.78081741078729,1.599112398042854,2.0368823662133492e-08
195,76184717.07317577,34.78616332456233,1.607180593021657,2.000018460536005e-08
196,76104290.72940636,34.791427269068855,1.615286490588507,1.9618328867037076e-08
197,76022913.45698845,34.79657786058862,1.623422333892579,1.9248619529439337e-08
198,75940816.15699193,34.80170446139955,1.631608320471449,1.887856694221332e-08
199,75857614.92941192,34.80663445367953,1.639803254053451,1.849472494582392e-08
