order,P,T,L,ST
105,75266826.0129185,33.7940554072872,1.079658454388738,6.412665754397627e-08
106,75435843.71617226,33.81262221626318,1.082319621433894,6.321359672908962e-08
107,75599100.71577461,33.8309960145057,1.085099019265194,6.232122215747193e-08
108,75756711.02559638,33.84915093495254,1.087987369050714,6.144825744960701e-08
109,75908772.20262066,33.86708241354098,1.090980855566127,6.059393974717639e-08
110,76055383.09012237,33.884808657164726,1.094080763343798,5.97712591447457e-08
111,76196643.61335021,33.902317436211156,1.097281524604498,5.896563221375512e-08
112,76332651.638004,33.919664735798364,1.100593283359459,5.816310373301078e-08
113,76463493.34946264,33.936758365873565,1.103992804327247,5.740278954882166e-08
114,76589269.44362983,33.95364629717845,1.10748805170997,5.664371335526831e-08
115,76710064.56685065,33.9703273360943,1.111076952088424,5.5899020845505095e-08
116,76825973.30706167,33.98680570432507,1.114757783795036,5.518153535908718e-08
117,76937078.98742631,34.00308167270232,1.118528851177203,5.4463601384142636e-08
118,77043472.52269413,34.01915980844087,1.12238848120269,5.377166185500758e-08
119,77145237.44191751,34.035039940014,1.126335012954774,5.30784555052788e-08
120,77242458.59795634,34.05072445282371,1.130366810994787,5.2423304677051484e-08
121,77335220.23332667,34.06621477539621,1.134482261904173,5.1766050526090494e-08
122,77423600.52011563,34.081512065812625,1.138679812226455,5.11192844948971e-08
123,77507680.11344734,34.09661987967173,1.142958418572342,5.0495942424050375e-08
124,77587542.1230776,34.11153953554663,1.147316548044331,4.9869103254936335e-08
125,77663260.16508283,34.126271032624395,1.15175255326556,4.926481826231857e-08
126,77734907.9092155,34.140819033053695,1.156265840446348,4.866940337258094e-08
127,77802569.46630946,34.15518436078206,1.16085470195716,4.8069636862369726e-08
128,77866312.35040818,34.169367627505416,1.165518077744819,4.7504040527589075e-08
129,77926209.63487798,34.18337211407961,1.170254892937403,4.693342024506438e-08
130,77982330.77245745,34.1971958739349,1.175063366958726,4.637039164980294e-08
131,78034755.03510478,34.21084518260389,1.179943194542771,4.582749790594878e-08
132,78083545.12130499,34.22431921747962,1.1848930513172,4.527882939289379e-08
133,78128767.95305058,34.23762000102879,1.18991193956029,4.474941814875413e-08
134,78170492.2094116,34.25074882907117,1.19499876561376,4.421393690204859e-08
135,78208786.0844102,34.263711648988924,1.200153415668551,4.3697345639886016e-08
136,78243712.54253481,34.27650485162691,1.205373977044574,4.318650756655825e-08
137,78275339.76577348,34.289136080601466,1.210660840488157,4.26814888017491e-08
138,78303718.18287262,34.301593425393115,1.216010088835239,4.2194408623282357e-08
139,78328922.30890372,34.313893122910066,1.221424016376309,4.1699957027916246e-08
140,78351005.6854598,34.326029051865824,1.226900439350318,4.1223089809743675e-08
141,78370034.62462576,34.33800770010235,1.232439340053603,4.073839067619354e-08
142,78386058.86728619,34.3498245495012,1.238038674451478,4.027082500199944e-08
143,78399146.19904669,34.36148696526367,1.243698956668822,3.980766868794436e-08
144,78409350.23884176,34.372994913181465,1.249419134545858,3.9336129367022334e-08
145,78416721.02472776,34.3843472585633,1.255197915801348,3.888115818767582e-08
146,78421323.78619626,34.39554936107078,1.261035370610611,3.84300399973991e-08
147,78423200.90613665,34.406599717745955,1.266930241252596,3.7982563185634556e-08
148,78422416.88246405,34.41750148181923,1.272882219802139,3.753858913382878e-08
149,78419017.04022409,34.42825456734721,1.278890328476275,3.709800161236991e-08
150,78413056.27437387,34.43886228587665,1.284954206719033,3.6660597653204823e-08
151,78404584.61316969,34.44932543443531,1.291073269663083,3.6238721387051406e-08
152,78393650.5442496,34.45964487215022,1.297246608890096,3.581975269440794e-08
153,78380303.70220865,34.46982203861461,1.303473879455062,3.539108913293757e-08
154,78364591.60068321,34.47985783288364,1.309754102506192,3.496505846808334e-08
155,78346565.26089974,34.48975617298535,1.316087405242835,3.455401225041268e-08
156,78326265.85101499,34.49951581285033,1.322472736459196,3.4145347643390656e-08
157,78303744.19785394,34.50913967028214,1.32890977559832,3.3738951730475486e-08
158,78279041.34713145,34.51862791364277,1.335397732940037,3.33222712005423e-08
159,78252203.65435304,34.52798079086593,1.341935923220718,3.292006268199416e-08
160,78223281.47925521,34.53720585657395,1.348525117662497,3.2519816000781775e-08
161,78192303.47204792,34.546296036410126,1.355162920600079,3.212136267508062e-08
162,78159321.36867374,34.55525786224454,1.361850119262282,3.1724647221702355e-08
163,78124376.81843162,34.56409178588099,1.368586003821631,3.13295897108297e-08
164,78087518.20993,34.57280339996505,1.375370800109236,3.093603175323429e-08
165,78048754.38737181,34.58137874838376,1.382201083822616,3.055631759787464e-08
166,78008161.10410213,34.58983573757024,1.389079815004499,3.016554650218966e-08
167,77965760.07459754,34.59816815290168,1.396004953778912,2.9776014707402867e-08
168,77921594.38546601,34.60637969845831,1.402976488406142,2.9387648351522622e-08
169,77875697.44759212,34.61447027204269,1.409993979369791,2.900039666361893e-08
170,77828116.48484083,34.62244506006,1.417057621221262,2.8626596170604296e-08
171,77778856.16019593,34.63028943714188,1.424163397765325,2.8241249047039963e-08
172,77727995.94007935,34.63802688195955,1.431316011756008,2.7869242935263165e-08
173,77675545.19142543,34.645645823293115,1.438512088321778,2.748554094766234e-08
174,77621545.60511501,34.653150622404674,1.445751989780883,2.7102516143988235e-08
175,77566022.89727183,34.660539143408705,1.453034563858479,2.673261430279894e-08
176,77509021.7209394,34.66781799601223,1.46036073760857,2.6363305319812397e-08
177,77450574.81126578,34.67498641613986,1.467729445985847,2.598198523773986e-08
178,77390692.30447477,34.682036897721275,1.475138611051613,2.5601051855985495e-08
179,77329441.73993751,34.688985499169256,1.482590840460687,2.5233041803686392e-08
180,77266826.58016506,34.69582387282844,1.490084105679346,2.486534366951088e-08
181,77202894.27358072,34.702557531851035,1.497618451868527,2.448533345718902e-08
182,77137694.60974108,34.709197930090085,1.505196266194187,2.4118143476602537e-08
183,77071178.77115633,34.71570981469104,1.512808978005305,2.3738405112460628e-08
184,77003435.5119817,34.722121912524926,1.520462281951552,2.337131630951912e-08
185,76934508.0434557,34.728440916934495,1.528157108517862,2.299169550368184e-08
186,76864420.15300123,34.7346680775852,1.535893105618882,2.2624677582260207e-08
187,76793108.35574631,34.74075998752812,1.543659905347333,2.225743363418917e-08
188,76720732.30270754,34.74678081629321,1.551471451047966,2.187753719462863e-08
189,76647242.46596734,34.75269368729174,1.559318938047584,2.1510053117792464e-08
190,76572701.95165531,34.75851925658085,1.567206019229105,2.112970625072797e-08
191,76497072.11194904,34.76422733247141,1.575125641405876,2.076161926108538e-08
192,76420416.72501457,34.76983763832503,1.583081722724188,2.0380556790154513e-08
193,76342835.86963134,34.775383883307555,1.591081173171101,2.0011880182252568e-08
194,76264243.87456065,34.78081733467069,1.599112398042854,1.9629992034613957e-08
195,76184716.18434496,34.78616332651031,1.607180593021657,1.926038185847811e-08
196,76104290.67376642,34.791427242495246,1.615286490588507,1.8877532594714063e-08
197,76022911.50499594,34.796577575813714,1.623422333892579,1.8506812265181877e-08
198,75940816.86363602,34.801704794941834,1.631608320471449,1.8122911956059598e-08
199,75857614.94320591,34.80663412099462,1.639803254053451,1.773800596399063e-08
