order,P,T,L,ST
0,808804.2714267359,31.28417185204573,3524.402678342055,0.023452614426971705
1,1603145.9910025878,31.11802771789198,859.4306910718788,0.003946902280354507
2,2583754.550624558,31.020040087042474,324.5660978302594,0.001093019450127468
3,3680930.0069499775,30.962288651426174,158.5573421170161,0.00041560988895877193
4,4854215.421304861,30.929645321375933,90.9588104663561,0.00019391251213655416
5,6077546.159933555,30.913925557002027,58.12493641896108,0.00010407346409764567
6,7335204.651656969,30.909993348712074,40.08048657847252,6.17285213591406e-05
7,8615202.060382368,30.914763890551495,29.24433522675319,3.945774977203127e-05
8,9909153.291972766,30.926114388854028,22.28284810493422,2.672167948786865e-05
9,11210277.892096013,30.942624967730136,17.57077057376633,1.894668994911974e-05
10,12513984.287586467,30.96317843833091,14.24314043543075,1.3941818069970944e-05
11,13816336.836565884,30.986985971857756,11.81128328366072,1.0578181781832999e-05
12,15114236.024681708,31.01343828737685,9.982663884965387,8.235108347979035e-06
13,16405200.660911663,31.04205730768354,8.574181814343072,6.552138376780072e-06
14,17687378.75015512,31.072441865450582,7.466651039287569,5.311686997988247e-06
15,18958683.01642395,31.104340069280806,6.580633262910545,4.376858217067636e-06
16,20218101.996233955,31.137457064073008,5.860554616503967,3.658118404694705e-06
17,21464489.29383586,31.1715885217376,5.267413394829562,3.0959574537326003e-06
18,22696882.512275964,31.206566079163302,4.77300166413078,2.6494636681943014e-06
19,23914529.135552656,31.24224198502607,4.356495967304612,2.289817075445295e-06
20,25116809.5000711,31.278491563348414,4.002285056914847,1.996708825222537e-06
21,26303204.41712551,31.315209295603818,3.698486553316221,1.755166202746619e-06
22,27473311.853562787,31.35230201405047,3.435918157976018,1.5540224430368087e-06
23,28627150.628955662,31.38964515599191,3.20729509361655,1.3849963788020873e-06
24,29763521.85740155,31.427291708586072,3.007244587772065,1.2419015511626089e-06
25,30883012.552475575,31.465079312368047,2.830976944052371,1.1197327026958785e-06
26,31985268.600541297,31.50298189694762,2.674898930929938,1.0146694165622613e-06
27,33070225.196639523,31.540948425755253,2.536023962249235,9.237998134634137e-07
28,34137802.95489599,31.578939852948547,2.41191280109331,8.447066489766822e-07
29,35187978.31729572,31.616919529576556,2.300544116119319,7.755029562358731e-07
30,36220749.842674054,31.65485506261902,2.200234395036722,7.146038307964353e-07
31,37236138.68377195,31.692719871810755,2.109575241284121,6.607857900805653e-07
32,38234200.0015637,31.73048716272167,2.02737480927953,6.129668865857145e-07
33,39215024.44383853,31.768131691009344,1.95262064286381,5.703395302117348e-07
34,40178673.971948706,31.805637008597728,1.884456129403527,5.321829773736137e-07
35,41125265.5668999,31.84298341822058,1.822140919390906,4.978981986553227e-07
36,42054923.64155023,31.88015326564465,1.765038218661847,4.669838983022836e-07
37,42967764.37694555,31.917134403938196,1.71260010167951,4.3898549747313245e-07
38,43863942.574829035,31.953912024393087,1.66434696287256,4.136550408408159e-07
39,44743596.2541433,31.99047545887814,1.619862795847817,3.9051659949038017e-07
40,45607124.83804757,32.02677333323159,1.578751847758078,3.694073551690552e-07
41,46454165.205128156,32.06288608570602,1.54076162191347,3.501168583285457e-07
42,47285167.61445603,32.09875799151378,1.505572034168858,3.3243226703445543e-07
43,48100371.89712717,32.13436995592084,1.472925024517372,3.161374908943915e-07
44,48899886.506847925,32.169728877971515,1.442607788306719,3.011716411086775e-07
45,49683933.62947483,32.20482012955305,1.414417296288509,2.872749200457607e-07
46,50452681.45449795,32.23964314382475,1.388179914922602,2.7445949951925075e-07
47,51206328.07391887,32.27419013008361,1.363736445765116,2.6258043097737786e-07
48,51945051.970514655,32.308459782855756,1.340946688861834,2.515119017493058e-07
49,52669044.53972948,32.34244852716843,1.319683373495253,2.4121471059049304e-07
50,53378491.66563531,32.37615439685494,1.299832247217785,2.316165486902079e-07
51,54073596.00798191,32.409573439047826,1.281289045630856,2.2265525632440002e-07
52,54754549.692235604,32.44270346187955,1.263959633559194,2.1427555886056537e-07
53,55421536.35575599,32.47554505420032,1.24776029516081,2.0642574534978215e-07
54,56074785.31842939,32.50808866334519,1.232609575443192,1.9903409154578178e-07
55,56714444.53907296,32.540343437000736,1.218441607293981,1.9208807065412716e-07
56,57340715.44585053,32.57230637984121,1.205191380895196,1.855828447242951e-07
57,57953842.93668065,32.603965028826245,1.192794670341048,1.7945427372021692e-07
58,58553952.018488064,32.635335124710885,1.181204532550781,1.7364665261375428e-07
59,59141273.66044775,32.6664053074307,1.170367050621651,1.6816135828576636e-07
60,59715965.606548786,32.697184757514215,1.160240367739379,1.6299980676820102e-07
61,60278251.82755309,32.72766375099857,1.150778828831781,1.5811423207685654e-07
62,60828304.07701934,32.75784699274075,1.141945619845531,1.5345708057925097e-07
63,61366306.633171886,32.78773474932096,1.13370525773296,1.490385378003634e-07
64,61892446.333323084,32.817327390336075,1.126024624081068,1.4486476518248747e-07
65,62406895.413046315,32.84662800358607,1.118874434229357,1.4089562432276186e-07
66,62909851.99211971,32.87563295859133,1.112224734230128,1.3709508635696834e-07
67,63401481.698855765,32.904347425162015,1.106050969898569,1.334956776940605e-07
68,63882105.48560054,32.932722649275114,1.100312026695356,1.3006024087884373e-07
69,64351577.545206524,32.96086889438943,1.095022352052447,1.26783736551844e-07
70,64810295.73715631,32.98871224780381,1.090135352585242,1.236523195623831e-07
71,65258386.97193536,33.01626900287713,1.085636567741059,1.2065755701194928e-07
72,65695999.07305153,33.04354826650348,1.081510060005912,1.1779110941218336e-07
73,66123358.74776886,33.07053058426472,1.077732292000505,1.150647130945856e-07
74,66540580.952895984,33.09723627226675,1.074293050472056,1.1241175649015415e-07
75,66947864.787122756,33.12365248049173,1.07117323734468,1.0990399937488671e-07
76,67345341.23740596,33.14979321095497,1.068362432483512,1.0749594378570226e-07
77,67733184.9040216,33.17565531139804,1.065845931894782,1.0518161059779492e-07
78,68111551.94874765,33.20123927468106,1.063611442984833,1.029560407764075e-07
79,68480610.50201331,33.226542563446486,1.061645831979081,1.0081387919997728e-07
80,68840496.33312683,33.251574711982784,1.059940715813457,9.875031123358884e-08
81,69191363.43233141,33.276336307167035,1.058485328547148,9.676180463426164e-08
82,69533365.00939728,33.300827436689204,1.057269759779247,9.484357410179315e-08
83,69866644.87361847,33.32505065836754,1.056284989051909,9.300942159484633e-08
84,70191346.96780978,33.34901105191291,1.0555233022922,9.123830400268228e-08
85,70507640.75641541,33.372693619878184,1.054972137531747,8.95094129524607e-08
86,70815623.39044553,33.39612878829066,1.054631559425241,8.787130193264957e-08
87,71115476.98020926,33.41928963769468,1.054486403836791,8.625312809872459e-08
88,71407306.92091642,33.44220076648817,1.054536104306457,8.47188607631953e-08
