0,808804.2726446515,31.284171853108635,3524.402678342055,0.023452592759757404
1,1603145.997024125,31.118027724380305,859.4306910718788,0.003946900398311379
2,2583754.5978966644,31.020040157141775,324.5660978302594,0.001093044468057178
3,3680929.910621203,30.962288667601094,158.5573421170161,0.0004156384303269046
4,4854215.454308211,30.929645326407467,90.9588104663561,0.0001939572781109091
5,6077546.154533927,30.913925574539807,58.12493641896108,0.00010411716406730153
6,7335204.572593922,30.909993304991897,40.08048657847252,6.178250561503899e-05
7,8615202.620821383,30.91476390478753,29.24433522675319,3.9509621832937976e-05
8,9909153.6548624,30.926114440742897,22.28284810493422,2.678014248823225e-05
9,11210277.86057351,30.942624918187754,17.57077057376633,1.9005298129109973e-05
10,12513984.38330791,30.963178433754063,14.24314043543075,1.3997296724970483e-05
11,13816336.441889869,30.986985948067606,11.81128328366072,1.0635687791703832e-05
12,15114235.563386086,31.013438337478824,9.982663884965387,8.28603462292985e-06
13,16405200.691521686,31.042057231786423,8.574181814343072,6.6052567268029805e-06
14,17687378.263248667,31.07244180778973,7.466651039287569,5.36632824386666e-06
15,18958682.721845604,31.104340132258418,6.580633262910545,4.4318772410359775e-06
16,20218102.853306774,31.137456986145878,5.860554616503967,3.71341541133984e-06
17,21464489.27477109,31.171588661758296,5.267413394829562,3.144806002857875e-06
18,22696882.02024061,31.206566069320537,4.77300166413078,2.6989106213676424e-06
19,23914529.404725473,31.24224203342245,4.356495967304612,2.3395614268620306e-06
20,25116810.269963145,31.278491474579663,4.002285056914847,2.0466202755703937e-06
21,26303204.141895153,31.31520918591045,3.698486553316221,1.8050483602511073e-06
22,27473312.064868353,31.352302098320813,3.435918157976018,1.6038478638057751e-06
23,28627150.48067493,31.389645068496804,3.20729509361655,1.4290384724726584e-06
24,29763521.86742046,31.427291760579504,3.007244587772065,1.2862919156227698e-06
25,30883011.010196876,31.465079317917294,2.830976944052371,1.164355837972507e-06
26,31985268.734264083,31.502981979417026,2.674898930929938,1.0595109221246225e-06
27,33070224.372052506,31.540948365028413,2.536023962249235,9.687324066353537e-07
28,34137802.432960086,31.578939919137213,2.41191280109331,8.896949129042987e-07
29,35187975.87316941,31.61691949160338,2.300544116119319,8.204735474500717e-07
30,36220750.98100711,31.654855124632054,2.200234395036722,7.595527575145057e-07
31,37236137.8835713,31.692719907449845,2.109575241284121,7.056716465345993e-07
32,38234199.77632762,31.730487105745382,2.02737480927953,6.578023308910336e-07
33,39215023.95939508,31.76813149842088,1.95262064286381,6.15102461561863e-07
34,40178673.90075959,31.805637130448037,1.884456129403527,5.723176007922679e-07
35,41125266.198472865,31.842983349731455,1.822140919390906,5.382105997260754e-07
36,42054922.63784187,31.88015346087197,1.765038218661847,5.074461872941133e-07
37,42967768.293354146,31.917134391746355,1.71260010167951,4.796069708201246e-07
38,43863941.91572,31.953912044017354,1.66434696287256,4.5433318569059383e-07
39,44743596.61145278,31.9904752924281,1.619862795847817,4.31328017845559e-07
40,45607125.238394104,32.026773586373906,1.578751847758078,4.103169300390167e-07
41,46454167.41222877,32.06288592830668,1.54076162191347,3.910988150105821e-07
42,47285168.57360608,32.09875805734926,1.505572034168858,3.734652829988644e-07
43,48100371.860813595,32.13436997191869,1.472925024517372,3.5724954127976077e-07
44,48899887.1780044,32.16972891919686,1.442607788306719,3.4230417391125804e-07
45,49683934.639604256,32.20482025025124,1.414417296288509,3.285004190653735e-07
46,50452680.11713248,32.23964308355485,1.388179914922602,3.1572630586636777e-07
47,51206326.77261007,32.27419001398828,1.363736445765116,3.038818305685384e-07
48,51945051.26886618,32.30845969504881,1.340946688861834,2.9287970768323494e-07
49,52669043.01653278,32.34244842996655,1.319683373495253,2.8040070978261326e-07
50,53378491.9430597,32.376154202900096,1.299832247217785,2.70936158725203e-07
51,54073595.84055342,32.40957342055445,1.281289045630856,2.6210153775679817e-07
52,54754550.37218957,32.44270316294365,1.263959633559194,2.5384339862054237e-07
53,55421535.02176365,32.47554514709096,1.24776029516081,2.4611117180301893e-07
54,56074783.97839104,32.508088908602865,1.232609575443192,2.36953877963895e-07
55,56714444.01456802,32.54034340647021,1.218441607293981,2.3020400614786364e-07
56,57340717.77356152,32.572306486849435,1.205191380895196,2.238615983784779e-07
57,57953843.75889054,32.60396500096682,1.192794670341048,2.1789307164070406e-07
58,58553951.78644706,32.635335119047674,1.181204532550781,2.1227046135901937e-07
59,59141275.1939483,32.66640530013687,1.170367050621651,2.0696782558248167e-07
60,59715966.91650432,32.6971845439344,1.160240367739379,2.0196197759757114e-07
61,60278253.84787783,32.72766366453577,1.150778828831781,1.972327170326837e-07
62,60828305.19115812,32.75784685832666,1.141945619845531,1.927564722185717e-07
63,61366304.37646306,32.78773490591622,1.13370525773296,1.885192597997583e-07
64,61892445.981448844,32.81732722379854,1.126024624081068,1.845043775458547e-07
65,62406895.48073294,32.84662809337082,1.118874434229357,1.8069613358523563e-07
66,62909852.88170977,32.87563295385337,1.112224734230128,1.770811532110841e-07
67,63401481.10010494,32.9043475341954,1.106050969898569,1.7364722146862225e-07
68,63882105.30195939,32.93272282825794,1.100312026695356,1.7037934493471507e-07
69,64351577.08316342,32.9608689481491,1.095022352052447,1.672744361222667e-07
70,64810297.00795185,32.9887122817765,1.090135352585242,1.6431761688664978e-07
71,65258384.5158765,33.01626879477562,1.085636567741059,1.6150082179909416e-07
72,65695999.75230665,33.04354783927822,1.081510060005912,1.5881587568723876e-07
73,66123357.75612853,33.07053030901599,1.077732292000505,1.5625488759730178e-07
74,66540582.26120033,33.09723580128507,1.074293050472056,1.5256988742939545e-07
75,66947863.917049825,33.12365217914449,1.07117323734468,1.490327244041534e-07
76,67345341.82312548,33.14979361183476,1.068362432483512,1.4683840606696346e-07
77,67733183.30410138,33.1756551518347,1.065845931894782,1.4474057376587636e-07
78,68111551.85404137,33.20123953454726,1.063611442984833,1.4273451107638314e-07
79,68480610.29158935,33.22654282000085,1.061645831979081,1.4081480658200763e-07
80,68840494.8323898,33.25157493510311,1.059940715813457,1.389766456582303e-07
81,69191361.13603812,33.27633588792636,1.058485328547148,1.3721688532225118e-07
82,69533363.93640392,33.300827424714306,1.057269759779247,1.355304953489753e-07
83,69866643.94228563,33.32505063275232,1.056284989051909,1.339143580698064e-07
84,70191347.7711947,33.34901068452815,1.0555233022922,1.3236504601503962e-07
85,70507641.00914802,33.37269369485405,1.054972137531747,1.3087818283386017e-07
86,70815624.64170866,33.396129047866516,1.054631559425241,1.2945266518681657e-07
87,71115476.26989499,33.41928943423562,1.054486403836791,1.2808376268445065e-07
88,71407306.39915384,33.44220071174341,1.054536104306457,1.267698092830642e-07
89,71691259.69725259,33.4648555802936,1.054771887392645,1.2550798320296744e-07
90,71967471.7818689,33.48725744292591,1.055187814950364,1.242962055105945e-07
91,72236081.32160111,33.509398954524436,1.05577579769038,1.2313140139686796e-07
92,72497200.47810608,33.53129888445606,1.056534651031327,1.2201244831265368e-07
93,72750972.16784856,33.552945543595605,1.057455649169922,1.2093694248681717e-07
94,72997517.91051494,33.574344069922624,1.058534615328921,1.1990265053085417e-07
95,73236962.16040336,33.5954999296674,1.059767622621479,1.1890843201150837e-07
96,73469429.1165756,33.6164115447076,1.061149232179905,1.1795206676902756e-07
97,73695032.36290543,33.63708403093895,1.062676228522515,1.1703235137904816e-07
98,73913897.69348322,33.657516215097424,1.064343521896538,1.1614741022975626e-07
99,74126143.20138223,33.67771294573333,1.066147915667193,1.143512010061173e-07
100,74331876.43327357,33.69767543235128,1.068085564116971,1.126005383849041e-07
101,74531221.85350561,33.71738769068886,1.070148898508073,1.1182480551406368e-07
102,74724270.88786736,33.73690122228971,1.07234608189605,1.1107947201804535e-07
103,74911154.20202132,33.75617068005671,1.074662594669371,1.1036169636424002e-07
104,75091976.09178787,33.7752084179453,1.077097963442738,1.096707081613739e-07
105,75266827.07973963,33.794055392673364,1.079658454388738,1.0900680166837931e-07
106,75435842.17651398,33.81262198768488,1.082319621433894,1.0836616582129651e-07
107,75599100.93968917,33.83099586041092,1.085099019265194,1.0775033457212614e-07
108,75756712.07041384,33.84915094069168,1.087987369050714,1.0715772416280242e-07
