order,P,T,L,ST
0,808804.2875495588,31.28417189440897,3524.402678342055,0.01758946133897509
1,1603146.080925139,31.11802774280986,859.4306910718788,0.003946902280354507
2,2583754.501167784,31.020040101711402,324.5660978302594,0.0010930163225999438
3,3680929.8375185607,30.96228869229537,158.5573421170161,0.0004156094925508812
4,4854215.502656141,30.92964533663609,90.9588104663561,0.00019391251213655416
5,6077546.218310557,30.913925565105625,58.12493641896108,0.00010407306682519425
6,7335204.8496265,30.90999339145597,40.08048657847252,6.172828562003187e-05
7,8615202.368756203,30.91476384352556,29.24433522675319,3.945774977203127e-05
8,9909153.35041397,30.926114428551713,22.28284810493422,2.6721475071783464e-05
9,11210277.954571184,30.94262494854447,17.57077057376633,1.8946399809614836e-05
10,12513984.379493175,30.963178472457887,14.24314043543075,1.3941711174681927e-05
11,13816336.777075421,30.98698594571802,11.81128328366072,1.0578181781832999e-05
12,15114235.163978428,31.013438283396184,9.982663884965387,8.234854981484405e-06
13,16405200.629420115,31.042057244070214,8.574181814343072,6.552037391323755e-06
14,17687378.261633623,31.07244181104681,7.466651039287569,5.311522910162786e-06
15,18958682.49765451,31.10434013105292,6.580633262910545,4.3767227022302764e-06
16,20218102.130930085,31.137456946540766,5.860554616503967,3.6580048584798277e-06
17,21464490.201187942,31.171588603207763,5.267413394829562,3.0958611055094735e-06
18,22696882.27276916,31.206566134420555,4.77300166413078,2.6492982937689728e-06
19,23914530.302667283,31.2422419578469,4.356495967304612,2.2896737199657077e-06
20,25116809.847716276,31.278491428188453,4.002285056914847,1.996583419568397e-06
21,26303204.56461261,31.31520932336041,3.698486553316221,1.7550555992931724e-06
22,27473312.06531588,31.35230208290091,3.435918157976018,1.553924168045154e-06
23,28627149.478256878,31.38964518439474,3.20729509361655,1.3848205620608876e-06
24,29763521.696429174,31.42729175726858,3.007244587772065,1.2417432967438561e-06
25,30883012.18431977,31.465079360184856,2.830976944052371,1.119589450255183e-06
26,31985269.061613068,31.502981979142685,2.674898930929938,1.0145390633484174e-06
27,33070225.38224113,31.54094848572588,2.536023962249235,9.236806288661407e-07
28,34137803.00880185,31.578939821326845,2.41191280109331,8.445971884805079e-07
29,35187976.78446004,31.616919727200532,2.300544116119319,7.754020121478503e-07
30,36220748.54574342,31.654855122728065,2.200234395036722,7.145103818843395e-07
31,37236139.007481284,31.69271980960401,2.109575241284121,6.606555603229616e-07
32,38234200.029688485,31.73048712330869,2.02737480927953,6.128859561808313e-07
33,39215023.94720719,31.76813163504803,1.95262064286381,5.702260147476178e-07
