order,P,T,L,ST
149,78419017.82112907,34.42825515005963,1.278890328476275,3.7909637460503206e-08
150,78413056.58062269,34.438862364685654,1.284954206719033,3.7471672822523514e-08
151,78404584.72104865,34.449325870960564,1.291073269663083,3.703682123865888e-08
152,78393649.592642,34.4596444987459,1.297246608890096,3.661740898266199e-08
153,78380302.89002268,34.469821893137365,1.303473879455062,3.620081134118851e-08
154,78364590.76808515,34.479857388455045,1.309754102506192,3.5786886765410085e-08
155,78346563.25939266,34.48975571877118,1.316087405242835,3.5363093949359666e-08
156,78326266.90596405,34.49951567196679,1.322472736459196,3.4954184231153176e-08
157,78303744.31591977,34.50913968455445,1.32890977559832,3.454759179776195e-08
158,78279043.2084584,34.51862818782195,1.335397732940037,3.414320061421748e-08
159,78252203.94714068,34.527980756165256,1.341935923220718,3.3740887818757146e-08
160,78223280.72611433,34.53720606836235,1.348525117662497,3.334058382336364e-08
161,78192303.09708868,34.546295939894875,1.355162920600079,3.294211758663902e-08
162,78159323.65409859,34.555258414322616,1.361850119262282,3.255787002211554e-08
163,78124378.20098051,34.56409230496265,1.368586003821631,3.216288963565129e-08
164,78087517.59677765,34.572803333037776,1.375370800109236,3.176945118526755e-08
165,78048757.01887165,34.58137915944676,1.382201083822616,3.137745642583056e-08
166,78008162.1702832,34.58983564593908,1.389079815004499,3.09993301720109e-08
167,77965759.08970854,34.59816786069039,1.396004953778912,3.061004187521057e-08
168,77921592.59867932,34.60637915335026,1.402976488406142,3.023441110063429e-08
169,77875697.79867366,34.61447041785857,1.409993979369791,2.984748728781398e-08
170,77828117.4424893,34.62244545971537,1.417057621221262,2.946159048642079e-08
171,77778856.65271488,34.63028955921972,1.424163397765325,2.908910994558244e-08
172,77727996.73817073,34.63802739168139,1.431316011756008,2.8717545764089436e-08
173,77675545.24325125,34.64564594291562,1.438512088321778,2.833432241198615e-08
174,77621545.56121495,34.653150882155565,1.445751989780883,2.7964301219534404e-08
175,77566024.15005031,34.66053945297645,1.453034563858479,2.7582458983766838e-08
176,77509023.21701124,34.66781807937522,1.46036073760857,2.7213734523677315e-08
177,77450575.37114882,34.674986345350966,1.467729445985847,2.6845548330901735e-08
178,77390695.06667303,34.68203749434395,1.475138611051613,2.6465275230771695e-08
179,77329441.25824499,34.68898552316873,1.482590840460687,2.6097959779073558e-08
180,77266828.35803422,34.69582399714315,1.490084105679346,2.57309888325766e-08
181,77202893.36690599,34.70255702574767,1.497618451868527,2.5351737564135712e-08
182,77137693.6824234,34.70919755651505,1.505196266194187,2.4985340923129673e-08
183,77071178.42092517,34.715709765580996,1.512808978005305,2.4619003076356885e-08
184,77003436.28410842,34.7221220155394,1.520462281951552,2.4252777592744515e-08
185,76934508.26707926,34.728441305121486,1.528157108517862,2.3874052239020504e-08
186,76864420.10524878,34.734667972191744,1.535893105618882,2.3507961146542535e-08
187,76793107.8311594,34.74076001216146,1.543659905347333,2.314166766051904e-08
188,76720733.28684373,34.74678067270871,1.551471451047966,2.276275546261938e-08
189,76647242.18385024,34.75269409535258,1.559318938047584,2.2396282498749187e-08
190,76572702.66465127,34.758519221486544,1.567206019229105,2.2029651747909543e-08
191,76497070.25565822,34.76422670268,1.575125641405876,2.1649952603552364e-08
192,76420415.48079357,34.76983769309116,1.583081722724188,2.1282688668022942e-08
193,76342833.59142196,34.77538333428133,1.591081173171101,2.0915150044261423e-08
194,76264242.75087476,34.78081733278914,1.599112398042854,2.0534423854508565e-08
195,76184716.03204827,34.78616338830431,1.607180593021657,2.0166002462419794e-08
196,76104288.73960815,34.7914268681619,1.615286490588507,1.979714176035642e-08
197,76022913.42699808,34.79657772038186,1.623422333892579,1.9414886674876352e-08
198,75940818.88929759,34.80170547985577,1.631608320471449,1.9045067193399732e-08
199,75857614.3125197,34.80663418135787,1.639803254053451,1.8661459636736343e-08
